DateTime,SiteCode,SampleCode,SamplingMethod,SampleType,SampleMedium,pH,pHlab,Temp,EC,DO,TIC,TOC,TN,F,Cl,NO2,Br,NO3,SO4,PO4,Be9,B11,Na23,Mg24,Al27,Si28,P31,K39,Ca40,Ti49,V51,Cr52,Mn55,Fe56,Co59,Ni60,Cu63,Zn64,As75,Se78,Sr88,Y89,Mo98,Ag107,Cd114,Sn118,Sb121,Ba138,La139,Ce140,Pr141,Nd145,Sm147,Eu153,Gd157,Tb159,Dy164,Ho165,Er166,Tm169,Yb174,Lu175,TI205,Pb208,U238,SamplingNote
9/11/2013 3:23,EPSCOR,JEMEZ_s1187,GRAB_Auto,Grab,Surface water,-9999,7.6,-9999,-9999,-9999,10.27,7.638,0.6015,37.81,35.35,5,5,5,10.84,5,0.22,10.56,10438.44,1344.95,89.33,14111.97,77.29,200.74,7868.98,2.32,0.56,0.17,0.83,119.64,0.4,0.82,0.65,0.84,1.11,0.16,38.44,269,0.81,0.01,0.01,0.01,0.09,23.19,214.8,336.26,53.8,65.65,38.44,11.54,43.76,7.52,38.04,6.49,23.29,4.41,28.1,4.18,0.2,0.03,50.29,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 3:53,EPSCOR,JEMEZ_s1188,GRAB_Auto,Grab,Surface water,-9999,7.81,-9999,-9999,-9999,10.29,7.862,0.6072,38.88,33.42,5,5,5,10.91,5,0.25,9.46,10239.57,1301.92,100.95,14327.22,65.36,204.38,7970.92,1.75,0.6,0.06,0.87,141.84,0.39,0.88,0.62,1.04,1.02,0.16,39.99,277.18,0.9,0.01,0.01,0.01,0.08,22.3,231.15,335.48,58.71,150.05,40.81,10.94,63,9.38,54.92,9.41,30.07,3.37,26.29,3.9,0.16,0.05,53.49,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 4:23,EPSCOR,JEMEZ_s1189,GRAB_Auto,Grab,Surface water,-9999,8.23,-9999,-9999,-9999,10.41,8.07,0.6058,38.95,38.5,5,5,5,11.56,5,0.39,10.33,10672.33,1330.47,174.84,14284.19,70.42,204.06,8019.55,2.78,0.58,0.14,1.27,171,0.43,0.87,0.59,1.23,1.06,0.23,37.96,367.38,0.88,0.01,0.01,0.01,0.08,22.69,316.5,523.09,75.82,11.6,65.64,16.38,63.71,13.84,53.53,11.3,26.36,4.29,41.42,3.35,0.12,0.1,50.07,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 4:53,EPSCOR,JEMEZ_s1190,GRAB_Auto,Grab,Surface water,-9999,8.05,-9999,-9999,-9999,10.41,8.149,0.6304,40.35,38.44,5,5,5,11.65,5,0.29,11.21,10669.04,1321.99,183.58,14130.91,78.16,202.45,7834.76,3.18,0.66,0.13,1.42,171.68,0.4,0.84,0.68,1.99,0.96,0.1,39.28,428.16,1.02,0.01,0.01,0.01,0.07,22.92,347.38,562.47,81.49,73.11,74.52,13.73,75.94,12.62,60.49,10.3,35.14,5.71,37.46,5.18,0.11,0.1,53.82,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 4:54,EPSCOR,JEMEZ_s1191,GRAB_Auto,Grab,Surface water,-9999,7.82,-9999,-9999,-9999,10.32,8.184,0.6125,38.93,39.49,5,5,5,11.6,5,0.32,10.01,10712.46,1333.97,178.71,14235.76,75.33,203.66,7820.5,2.84,0.7,0.32,1.3,176.57,0.42,0.96,0.72,2.45,1.12,0.08,37.71,376.12,0.94,0.01,0.01,0.01,0.08,22.87,339.52,581.46,89.46,0.38,65.47,17.18,68.62,13.82,69.84,12.4,31.31,4.89,35.38,4.15,0.08,0.2,55.3,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 4:55,EPSCOR,JEMEZ_s1192,GRAB_Auto,Grab,Surface water,-9999,7.95,-9999,-9999,-9999,10.43,8.217,0.6235,39.55,35.75,5,5,5,11.36,5,0.1,10.61,10540.45,1302.18,130.58,13780.51,72.18,205.07,7710.52,2.15,0.63,0.15,1,186.2,0.38,0.94,0.76,2.08,1.22,0.22,38.02,325.43,0.93,0.01,0.01,0.01,0.08,22.51,284.88,466.35,79.18,44.2,55.25,11.96,55.15,10.64,53.73,10.14,36.4,5.13,36.8,5.02,0.05,0.09,50.18,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 4:56,EPSCOR,JEMEZ_s1193,GRAB_Auto,Grab,Surface water,-9999,7.91,-9999,-9999,-9999,10.2,8.143,0.6019,33.46,33.15,5,5,5,10.29,5,0.2,10.58,10768.38,1332.84,132.47,14141.12,71.91,203.18,7700.41,2.48,0.55,0.17,0.98,668.45,0.39,0.87,0.73,1.74,1.16,0.16,37.57,349.41,0.88,0.01,0.01,0.01,0.08,22.89,277.51,463.86,74.24,33.93,44.06,12.66,77.78,11.95,59.86,9.62,27.04,3.33,27.85,5.72,0.04,0.07,50.03,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 4:57,EPSCOR,JEMEZ_s1194,GRAB_Auto,Grab,Surface water,-9999,8.08,-9999,-9999,-9999,10.1,8.179,0.6178,39.73,35.87,5,5,5,11.19,5,0.36,10.12,10789.71,1339.69,133.97,13958.44,67.9,200.55,7981.98,1.99,0.63,0.14,1.01,147.81,0.4,0.89,0.7,1.21,1.2,0.13,38.84,332.92,0.94,0.01,0.01,0.01,0.07,22.5,285.5,446.92,74.96,77.48,63.15,15.33,67.09,10.19,58.92,10.19,34,4.85,34.91,4.2,0.02,0.08,50.64,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 4:58,EPSCOR,JEMEZ_s1195,GRAB_Auto,Grab,Surface water,-9999,7.98,-9999,-9999,-9999,10.46,8.096,0.6581,39.85,35.06,5,5,5,11.51,5,0.22,10.8,10611.28,1317.4,156.18,14635.56,63.97,200.21,8108.62,2.79,0.64,0.13,0.99,218.23,0.38,0.81,0.73,0.95,1.3,0.12,40.05,327.9,1.03,0.01,0.01,0.01,0.11,23.21,285.53,460.08,73.65,52.46,63.87,12.11,62.66,9.82,41.87,10.09,31.28,6.04,31.28,5.96,0.02,0.07,57.71,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 4:59,EPSCOR,JEMEZ_s1196,GRAB_Auto,Grab,Surface water,-9999,8.04,-9999,-9999,-9999,10.38,8.158,0.6306,39.94,36.98,5,5,5,11.38,5,0.31,9.95,10610.19,1331.96,272.83,14519.2,64.29,206.83,8169.64,3.48,0.74,0.23,2.17,222.13,0.4,0.88,0.72,1.55,1.1,0.19,40.29,461.58,0.97,0.01,0.01,0.01,0.18,24.01,423.46,734.61,103.85,1.02,93.76,16.48,97.67,16.69,71.3,13.81,40.08,5.21,40.08,4.92,0.07,0.2,61.92,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 5:00,EPSCOR,JEMEZ_s1197,GRAB_Auto,Grab,Surface water,-9999,7.94,-9999,-9999,-9999,10.26,8.087,0.6658,39.17,35.06,5,5,5,11.22,5,0.09,10.72,10827.54,1342.35,146.62,14421.93,78.17,221.88,8054.09,2.05,0.72,0.07,1.13,181.72,0.36,0.87,0.73,1.1,1.14,0.08,39.75,354.4,0.79,0.01,0.01,0.01,0.21,22.74,284.84,487.99,78.06,84.79,69.22,17.78,64.37,10.64,57.3,12.92,37.87,3.91,33.67,4.59,0.07,0.09,44.6,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 5:01,EPSCOR,JEMEZ_s1198,GRAB_Auto,Grab,Surface water,-9999,7.89,-9999,-9999,-9999,10.04,8.339,0.6562,38.88,39.12,5,5,5,11.2,5,0.22,10.61,10593.72,1307.13,117.14,13968.33,73,213.58,8009.36,2.06,0.69,0.13,1.01,164.89,0.39,0.9,0.71,2.16,1.15,0.21,39.84,314.4,0.82,0.01,0.01,0.01,0.12,24.01,263.79,431.76,68.37,103.04,67.62,8.61,55.13,11.31,52,8.72,27.03,2.9,31.44,4.39,0.07,0.11,55.77,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 6:01,EPSCOR,JEMEZ_s1199,GRAB_Auto,Grab,Surface water,-9999,7.78,-9999,-9999,-9999,10.18,8.115,0.6241,39.1,34.33,5,5,5,11.78,5,0.09,11.86,10674.83,1312.9,87.35,14066.84,68.5,199.53,8100.9,1.33,0.67,0.55,0.84,168.2,0.36,1.13,0.88,0.68,1.26,0.44,40.74,288.8,0.91,0.01,0.01,0.01,0.06,23.21,233.07,353.66,59.58,49.25,45.6,8.51,60.8,8.82,42.56,7.5,22.7,3.41,31.21,4.4,0.07,0.04,53.91,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 7:01,EPSCOR,JEMEZ_s1200,GRAB_Auto,Grab,Surface water,-9999,7.91,-9999,-9999,-9999,10.28,8.018,0.6249,41.75,34.71,5,5,5,11.99,5,0.27,11.68,10602.75,1292.97,155.88,14204.45,68.57,202.34,8053.24,2.25,0.71,0.12,1.18,166.12,0.34,0.77,0.71,1.06,1.07,0.18,40.18,324.25,0.86,0.01,0.01,0.01,0.07,23.76,299.07,502.48,75.72,26.68,81.56,18.23,69.68,9.04,53.17,8.96,39.17,3.91,37.66,4.98,0.07,0.11,49.85,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 8:01,EPSCOR,JEMEZ_s1201,GRAB_Auto,Grab,Surface water,-9999,6.27,-9999,-9999,-9999,10.07,8.016,0.6159,37.37,40.02,5,5,5,12.96,5,0.06,11.21,10367.23,1279.23,85.31,14287.78,68.86,202.09,7921.94,2.04,0.68,0.12,1.18,174.61,0.36,0.92,0.7,1.16,1.16,0.14,38.97,272.6,0.86,0.01,0.01,0.01,0.07,27.06,221.11,340.24,56.84,48.66,31.4,16.86,54.42,10.2,46.75,8.78,28.57,3.83,30.59,3.41,0.07,0.05,53.91,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 9:01,EPSCOR,JEMEZ_s1202,GRAB_Auto,Grab,Surface water,-9999,6.37,-9999,-9999,-9999,10.19,8.213,0.6532,36.83,36.05,5,5,5,11.88,5,0.12,10.82,10383.54,1303.03,79.02,13803.99,65.82,203.6,8734.39,1.43,0.74,0.15,0.85,145.78,0.34,0.67,0.67,1.29,1.32,0.25,38.7,267.13,0.84,0.01,0.01,0.01,0.07,22.96,207.21,318.94,57.29,70.49,42.56,8.94,51.5,7.51,50.07,8.84,25.19,3.34,26.81,3.96,0.07,0.05,55.76,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 10:01,EPSCOR,JEMEZ_s1203,GRAB_Auto,Grab,Surface water,-9999,7.18,-9999,-9999,-9999,10.41,8.27,0.6324,32.43,36.72,5,5,5,11.14,5,0.02,11.13,10186.92,1275.34,78.41,13839.21,64.7,197.42,8015.29,1.85,0.75,0.05,0.94,136.62,0.35,0.81,0.6,1.23,1.2,0.08,39.26,258.39,0.71,0.01,0.01,0.01,0.07,23.85,199.76,314.04,52.37,64,35.58,10.53,38.46,9.86,37.37,6.07,17.69,2.26,30.61,4.31,0.07,0.07,50.88,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 11:01,EPSCOR,JEMEZ_s1204,GRAB_Auto,Grab,Surface water,-9999,7.38,-9999,-9999,-9999,10.22,8.742,0.6619,31.93,44.43,5,5,5,12.35,5,0.1,11.84,10291.66,1308.06,64.26,13866.25,70.42,196.41,8229.4,1.52,0.66,0.09,0.7,130.41,0.35,0.8,0.73,1.09,0.99,0.33,39.49,248.67,0.65,0.01,0.01,0.01,0.07,23.47,194.96,279.5,47.94,105.14,43.07,11.24,46.65,8.01,42.37,7.76,28.15,2.01,24.57,3.71,0.07,0.03,50.93,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 12:01,EPSCOR,JEMEZ_s1205,GRAB_Auto,Grab,Surface water,-9999,7.67,-9999,-9999,-9999,10.58,8.445,0.7545,30.59,39.34,5,5,5,15.72,5,0.4,11.88,10226.74,1387.05,62.94,13447.76,90.23,201.31,8777.28,1.52,0.75,0.12,0.9,123.41,0.36,0.85,0.87,2.08,1.19,0.39,42.4,280.97,0.6,0.01,0.01,0.01,0.09,26.79,202.42,318.23,55.99,51.96,47.83,8.46,58.71,9.13,47.73,8.06,31.22,3.39,27.19,4.46,0.07,0.27,54.38,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 13:01,EPSCOR,JEMEZ_s1206,GRAB_Auto,Grab,Surface water,-9999,7.78,-9999,-9999,-9999,10.63,10.42,0.841,28.05,41.81,5,5,5,18.15,5,0.21,12.87,10072.52,1451.75,50.78,12825.13,93.86,203.9,9154.98,1.13,0.8,0.13,0.79,91.75,0.41,1.08,0.84,1.56,1.14,0.29,44.6,261.5,0.64,0.01,0.01,0.01,0.07,27.06,193.59,270.63,47.23,98.01,39.53,15.41,39.73,9.1,42.17,7.91,25.14,2.65,23.41,3.15,0.07,0.02,62.34,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 14:01,EPSCOR,JEMEZ_s1207,GRAB_Auto,Grab,Surface water,-9999,7.81,-9999,-9999,-9999,10.35,10.92,0.8205,27.37,48.74,5,5,5,19.06,5,0.31,12.64,9943.99,1453.2,38.33,12207.66,94.22,202.11,10813.07,0.96,0.67,0.14,0.58,131.37,0.35,0.89,0.83,1.14,1.18,0.47,44.25,264.89,0.59,0.01,0.01,0.01,0.07,27.19,176.59,238.8,43.45,143.18,28.6,9.83,65.12,7.89,39.73,10.13,21.37,3.3,31.1,2.42,0.07,0.01,60.3,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 15:01,EPSCOR,JEMEZ_s1208,GRAB_Auto,Grab,Surface water,-9999,7.88,-9999,-9999,-9999,10.35,10.992,0.8181,26.13,42.5,5,5,5,18.51,5,0.17,13.02,9820.91,1400.92,61.76,12069.82,86.69,206.32,9016.26,1.86,0.81,0.16,0.67,103.37,0.36,0.87,0.84,1.09,1.16,0.08,43.75,284.89,0.56,0.01,0.01,0.01,0.08,28.59,202.48,279.8,52.81,184.87,40.09,14.55,53.72,8.66,49.14,8.55,26.05,4.29,21.77,4.06,0.07,0.01,62.37,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/11/2013 16:01,EPSCOR,JEMEZ_s1209,GRAB_Auto,Grab,Surface water,-9999,7.82,-9999,-9999,-9999,10.23,11.2,0.8284,24.26,44.46,5,5,5,17.62,5,0.12,12.71,9906.09,1385.64,86.45,12053.42,98.05,202.58,8913.46,2.33,0.83,0.12,0.87,171.99,0.34,0.92,0.92,1.19,1.12,0.02,42.97,323.8,0.59,0.01,0.01,0.01,0.08,26.93,246.13,358.09,61.63,160.08,55.58,14.32,61.53,11.3,48.52,9.28,29.96,3.23,34.09,5.17,0.07,0.04,59.01,program sampled at wrong intervals (30 min; then 1 min; then 60 min); O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 15:27,EPSCOR,JEMEZ_s1210,GRAB_Auto,Grab,Surface water,-9999,7.88,-9999,-9999,-9999,10.14,17.35,1.214,7.97,166.24,5,5,5,77.78,5,0.08,12.85,6816.72,2623.4,16.04,12600.61,156.27,206.57,17640.85,0.9,0.97,0.08,0.67,118.36,0.66,1.45,1.68,2.84,1.81,0.27,86.77,574.71,0.86,0.01,0.01,0.01,0.13,55,277.59,346.47,78.03,399.63,82.25,24.78,83.89,17.48,85.13,17.89,51.41,6.68,46.57,6.71,0.07,0.01,128.51,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 15:28,EPSCOR,JEMEZ_s1211,GRAB_Auto,Grab,Surface water,-9999,7.81,-9999,-9999,-9999,12.26,17.2,1.218,7.62,152.79,5,5,5,77.96,5,0.1,12.4,6833.87,2625.33,15.86,12425.22,145.37,200.41,17595.72,1.2,0.97,0.14,0.58,57.62,0.65,1.46,1.55,1.43,1.41,0.37,81.84,582.51,0.84,0.01,0.01,0.01,0.14,52.15,274.48,345.64,75.53,304.67,81.33,23.89,88.55,14.44,86.72,14.13,63.23,8.03,51.74,8.95,0.07,0.01,121.99,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 16:28,EPSCOR,JEMEZ_s1212,GRAB_Auto,Grab,Surface water,-9999,7.84,-9999,-9999,-9999,11.86,17.04,1.151,8.17,154.5,5,5,5,76.51,5,0.03,12.09,6890.56,2639.37,15.31,12793.88,152.1,201.48,17589.06,2.04,0.99,0.32,0.53,136.8,0.65,1.42,1.65,1.27,1.51,0.27,80.78,515.72,0.84,0.01,0.01,0.01,0.13,51.67,284.05,330.38,71.82,319,61.64,20.65,76.15,13.4,91.46,18.94,51.97,7.96,53.79,6.66,0.07,0.01,105.76,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 17:28,EPSCOR,JEMEZ_s1213,GRAB_Auto,Grab,Surface water,-9999,7.81,-9999,-9999,-9999,11.78,16.86,1.162,7.68,160.52,5,5,5,74.1,5,0.11,19.73,6776.25,2543.64,76.48,12840.29,153.78,203.49,17378.14,1.26,1.02,0.18,0.88,112.12,0.65,1.47,1.48,11.81,1.49,0.38,83.77,499.78,0.6,0.01,0.01,0.01,0.12,65.36,234.71,283.27,65.86,312.31,63.13,22.36,78.71,12.44,76.89,13.46,51.7,5.38,40.47,5.9,0.07,0.29,98.13,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 18:28,EPSCOR,JEMEZ_s1214,GRAB_Auto,Grab,Surface water,-9999,7.64,-9999,-9999,-9999,12.01,16.59,1.056,5.85,108.42,5,5,5,52.04,5,0.18,12.59,6723.11,2559.25,12.09,11740.05,145.15,203.12,17488.21,0.85,0.97,0.16,0.46,81.65,0.64,2.02,1.58,1.51,1.41,0.33,84.45,523.75,0.78,0.01,0.01,0.01,0.11,52.58,256.8,287.25,73.89,335.67,75.92,21.32,93.38,13.6,75.21,13.8,58.46,9.64,47,7.51,0.07,0.01,106.58,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 19:28,EPSCOR,JEMEZ_s1215,GRAB_Auto,Grab,Surface water,-9999,7.06,-9999,-9999,-9999,11.88,16.83,1.094,8.03,148.42,5,5,5,71.24,5,0.24,13.27,6631.26,2537.89,13.92,12136.85,146.04,204.67,17355.9,1.39,0.95,0.22,0.64,104.59,0.63,1.55,2.31,1.16,1.29,0.35,84.12,508.04,0.8,0.01,0.01,0.01,0.47,52.55,260.19,299.27,74.25,374.04,75.07,24.37,87.93,14.19,76.41,16.45,54.71,6.08,49.67,7.7,0.07,0.01,99.76,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 20:28,EPSCOR,JEMEZ_s1216,GRAB_Auto,Grab,Surface water,-9999,7.2,-9999,-9999,-9999,11.92,16.66,1.132,9.88,151.3,5,5,5,66.12,5,0.02,13.08,6595.87,2549.32,25.64,12341.96,140.05,202.33,16894.32,1.61,0.96,0.44,0.71,66.04,0.61,1.74,1.64,1.71,1.23,0.34,81.87,542.69,0.76,0.01,0.01,0.01,0.11,52,273.92,275.98,68.17,378.65,60.34,26.77,79.6,13.59,88.05,16.68,60.14,8.75,46.44,7.71,0.07,0.01,105.04,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 21:28,EPSCOR,JEMEZ_s1217,GRAB_Auto,Grab,Surface water,-9999,7.52,-9999,-9999,-9999,11.76,16.6,1.073,10.18,136.84,5,5,5,64.99,5,0.16,12.28,6648.62,2531.83,10.34,11753.44,139.32,205.84,16899.42,1.29,0.94,0.17,0.58,75.38,0.6,1.51,1.51,1.22,1.36,0.22,82.35,527.36,0.82,0.01,0.01,0.01,0.09,50.98,265.23,268.32,71.52,406.3,81.32,21.16,85.45,14.55,66.67,15.48,51.6,6.81,49.64,8.27,0.07,0.01,105.26,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 22:28,EPSCOR,JEMEZ_s1218,GRAB_Auto,Grab,Surface water,-9999,7.51,-9999,-9999,-9999,12.21,16.55,1.049,9.81,144.16,5,5,5,63.67,5,0.33,13.03,6656.48,2547.54,12.99,11751.56,143.76,205.45,16538.47,1.44,0.87,0.1,0.84,77.25,0.56,1.54,1.54,1.91,1.52,0.51,82.74,566.75,0.79,0.01,0.01,0.01,0.11,52.95,296.82,294.75,85.63,487.84,76.74,22.24,92.87,15.41,79.53,18.31,53.06,8.79,53.88,8.93,0.07,0.01,88.01,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 23:28,EPSCOR,JEMEZ_s1219,GRAB_Auto,Grab,Surface water,-9999,7.69,-9999,-9999,-9999,11.77,16.43,1.075,9.01,160.91,5,5,5,66.36,5,0.38,12.73,6632.91,2510.3,12.78,11510.65,143.7,204.09,16674.12,1.38,0.94,0.24,0.46,71.1,0.57,1.66,1.5,1.03,1.56,0.57,81.6,519.36,0.73,0.06,0.01,0.01,0.11,50.4,259.68,274.05,78.93,375.35,67.95,21.35,75.95,12.73,76.77,14.57,51.32,7.39,54.81,8.41,0.07,0.01,101.61,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 0:28,EPSCOR,JEMEZ_s1220,GRAB_Auto,Grab,Surface water,-9999,7.8,-9999,-9999,-9999,11.76,16.21,1.07,9.7,152.76,5,5,5,60.86,5,0.11,12.78,6752.43,2534.89,11.53,11472.57,138.88,218.53,16607.91,1.18,0.87,0.53,0.43,75.24,0.59,2.1,1.72,2.25,1.66,0.54,81.11,498.86,0.71,0.01,0.01,0.01,0.13,49.89,256.65,244.43,72.33,421.87,69.66,22.33,67.11,12.22,71.55,15.22,47.11,5.24,52,8.51,0.07,0.01,98.99,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 1:28,EPSCOR,JEMEZ_s1221,GRAB_Auto,Grab,Surface water,-9999,7.72,-9999,-9999,-9999,12.02,16.16,1.015,10.25,159.77,5,5,5,60,5,0.17,13.78,6810.49,2498.52,12.48,11424.69,139.83,201.49,17046.36,1.9,0.83,0.1,0.56,99.13,0.56,1.48,1.41,1.36,1.49,0.51,81.77,522.84,0.76,0.01,0.01,0.01,0.11,50.05,271.55,281.69,75.99,389.8,81.06,19.25,88.86,15.2,78.93,15,55.63,5.72,48.43,7.14,0.07,0.01,93.22,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 2:28,EPSCOR,JEMEZ_s1222,GRAB_Auto,Grab,Surface water,-9999,7.67,-9999,-9999,-9999,11.96,15.92,1.067,10.04,170.33,5,5,5,57.48,5,0.16,12.74,6938.09,2521.11,15.39,11133.22,137.55,201.69,17224.22,1.28,0.84,0.14,0.64,92.98,0.58,1.51,1.42,2.34,1.29,0.14,80.8,532.88,0.79,0.01,0.01,0.01,0.18,50.23,305.66,290.38,74.68,482.65,78.15,22.72,94.86,14.37,86.1,17.93,54.82,8.76,53.08,8.16,0.07,0.03,90.27,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 3:28,EPSCOR,JEMEZ_s1223,GRAB_Auto,Grab,Surface water,-9999,7.66,-9999,-9999,-9999,11.9,15.96,0.9996,10.71,178.66,5,5,5,56.33,5,0.31,13.01,7113.34,2479.51,19.46,11381.34,142.36,203.24,17072.01,1.68,0.83,0.06,0.66,96.74,0.57,1.69,1.39,2.44,1.4,0.33,78.86,516.19,0.71,0.01,0.01,0.01,0.13,49.57,297.01,318.52,79.68,377.62,79.27,17.82,89.21,15.26,75.07,16.8,55.61,8.6,52.34,10.27,0.07,0.01,80.5,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 4:28,EPSCOR,JEMEZ_s1224,GRAB_Auto,Grab,Surface water,-9999,7.67,-9999,-9999,-9999,11.65,16.06,1.089,9.47,212.62,5,5,5,58.32,5,0.35,12.37,7176.41,2465.03,17.28,11211.9,128.85,198.79,16897.36,1.26,0.82,0.19,0.54,86.67,0.53,1.46,2.17,1.4,1.28,0.21,75.36,544.01,0.69,0.01,0.01,0.01,0.12,47.86,298.59,289.39,84.26,464.97,78.43,19.22,97.96,13.19,84.67,16.46,51.33,6.34,45.2,8.64,0.07,0.03,75.98,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 5:28,EPSCOR,JEMEZ_s1225,GRAB_Auto,Grab,Surface water,-9999,7.7,-9999,-9999,-9999,11.8,15.65,1.037,8.28,223.91,5,5,5,57.54,5,0.3,11.59,7389.7,2449.74,17.64,11317.37,133.29,202.46,16783.73,1.74,0.86,0.13,0.53,111.76,0.53,1.54,1.44,1.3,1.28,0.34,75.05,523.95,0.71,0.01,0.01,0.01,0.09,47.06,281.97,277.87,77.11,402.65,71.26,23.89,72.49,14.25,79.57,16.82,44.6,6.06,54.55,7.59,0.07,0.01,77.62,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 6:28,EPSCOR,JEMEZ_s1226,GRAB_Auto,Grab,Surface water,-9999,7.56,-9999,-9999,-9999,11.66,15.67,1.034,7.22,228.66,5,5,5,56.92,5,0.12,11.77,7363.04,2427.38,14.87,11550.26,132.21,202.28,16647.75,1.3,0.82,0.21,0.58,143.01,0.54,1.53,1.26,1.27,1.31,0.53,74.78,491.64,0.61,0.01,0.01,0.01,0.11,47.1,284.04,277.84,79.84,428.33,67.65,13.84,82.11,13.32,79.01,16.22,43.28,9.19,53.61,8.63,0.07,0.01,71.68,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
9/23/2013 7:28,EPSCOR,JEMEZ_s1227,GRAB_Auto,Grab,Surface water,-9999,7.67,-9999,-9999,-9999,11.46,15.53,0.9895,8.87,243.76,5,5,5,55.52,5,0.02,11.99,7630.37,2414.93,14.25,11323.79,133.23,202.94,16336.29,1.53,0.83,0.15,0.52,57.05,0.55,1.47,1.28,1.5,1.25,0.54,73.59,506.29,0.7,0.01,0.01,0.01,0.09,46.12,290.04,277.74,80.76,391.19,75.43,19.47,93.16,14.25,77.58,14.45,51.24,6.87,54.01,7.94,0.07,0.01,72.56,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
